2025-04-19 21:54:14,617 - INFO - {'windowsizes': [120, 60], 'p_values': [0.332556196498216, 0.0921633366754544], 'cointegration_vectors': [(-0.7052806649403807, 67.58990348838117), (0.580408941874202, 35.63492358901179)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.3762738450530088, -3.051289113538337], 'adf_pvalues': [0.14854521141504007, 0.030374390959444112], 'residual_std': [4.741844112432624, 1.8239089883101738]}
2025-04-19 21:54:14,637 - INFO - {'windowsizes': [120, 60], 'p_values': [0.08424914295083641, 0.511824389561986], 'cointegration_vectors': [(0.4410836849523855, 12.448230386240148), (0.34645660394045014, 15.285079542651223)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-3.107282323665224, -2.0081242091927485], 'adf_pvalues': [0.02601893686904927, 0.283022317057339], 'residual_std': [1.270888224083182, 1.5193676849252113]}
2025-04-19 21:54:14,651 - INFO - {'windowsizes': [120, 60], 'p_values': [0.4112589589346938, 0.24508607524949455], 'cointegration_vectors': [(9.989043469683685, 11.748977750104872), (13.08151523215351, 6.213892338256749)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.213214055361189, -2.557765000814163], 'adf_pvalues': [0.20148452096831804, 0.1020442868277458], 'residual_std': [1.7067615873326978, 1.2979284588894766]}
2025-04-19 21:54:14,686 - INFO - {'windowsizes': [120, 60], 'p_values': [0.3246248456125904, 0.1079384631905731], 'cointegration_vectors': [(-0.3813308418250994, 28.16250365306739), (0.2990705281643901, 11.095178727345578)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.3924998418705914, -2.9761269388757663], 'adf_pvalues': [0.14386447237702354, 0.03718479175725597], 'residual_std': [2.580710942756287, 0.9051678029722567]}
2025-04-19 21:54:14,711 - INFO - {'windowsizes': [120, 60], 'p_values': [0.11435263617797736, 0.30806817839567957], 'cointegration_vectors': [(2.055937971689526, 86.36492829058997), (1.9878199072120866, 89.13207482963027)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.9712947054993273, -2.399695510209598], 'adf_pvalues': [0.03766346774854302, 0.1418223671238224], 'residual_std': [5.797692143237447, 6.48433764374235]}
2025-04-19 21:54:14,751 - INFO - {'windowsizes': [120, 60], 'p_values': [0.5341265008944098, 0.6441847349664929], 'cointegration_vectors': [(48.039838493470185, 80.55843948864928), (66.05631962403142, 51.21510661497325)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.9711234474169732, -1.7618079082864668], 'adf_pvalues': [0.2993761871035622, 0.3995809775750663], 'residual_std': [7.268902034124944, 7.642062327985254]}
2025-04-19 21:54:14,772 - INFO - {'windowsizes': [120, 60], 'p_values': [0.901709069003291, 0.53961628253774], 'cointegration_vectors': [(1.615097043280943, -11.058984636077463), (0.9037532102150969, 16.77143266324204)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-0.8973630369350619, -1.9478669472067451], 'adf_pvalues': [0.7888395670064217, 0.30988859421762793], 'residual_std': [1.7147181519680654, 1.3158063436470278]}
2025-04-19 21:54:14,781 - INFO - {'windowsizes': [120, 60], 'p_values': [0.8824229222178024, 0.04608858266493788], 'cointegration_vectors': [(0.311267428598727, -6.727926396271083), (0.20331865344277894, 14.717168872717293)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.0779489792465657, -3.336870897842281], 'adf_pvalues': [0.7237850190788269, 0.013308668423993286], 'residual_std': [2.5630602940368057, 1.0910518579019641]}
2025-04-19 21:54:14,811 - INFO - {'windowsizes': [120, 60], 'p_values': [0.36349221030186174, 0.7407458200217443], 'cointegration_vectors': [(0.8239270646621606, -3.9841216001571134), (0.9868610651284881, -12.385322180789077)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.2189424179120416, -1.499432288324199], 'adf_pvalues': [0.19944242147206104, 0.5337921590423642], 'residual_std': [0.9625956881593524, 0.9834746827634575]}
2025-04-19 21:54:14,831 - INFO - {'windowsizes': [120, 60], 'p_values': [0.2785149169205412, 0.14651809115136494], 'cointegration_vectors': [(-11.854807083017185, 67.58237185976327), (7.1360917989717825, 39.958279882864645)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.4920446756955204, -2.8371743521985002], 'adf_pvalues': [0.11742195935950711, 0.05315674103221187], 'residual_std': [4.255228711983935, 2.0222462532861805]}
2025-04-19 21:54:14,851 - INFO - {'windowsizes': [120, 60], 'p_values': [0.4284348058653672, 0.36365352881831847], 'cointegration_vectors': [(0.5104563651698224, -6.956131217437439), (0.36670768058613423, 0.33438335598186775)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.180541909528854, -2.316608020916708], 'adf_pvalues': [0.21338325991501977, 0.166667487372541], 'residual_std': [0.9738250335458654, 0.8159500315776593]}
2025-04-19 21:54:14,884 - INFO - {'windowsizes': [120, 60], 'p_values': [0.5542174673915906, 0.7067569325029739], 'cointegration_vectors': [(4.276457379696821, 18.98154746546516), (4.075566142414135, 24.162033759067917)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.9409402129453286, -1.6126527641593247], 'adf_pvalues': [0.3130532765119659, 0.47658321183275637], 'residual_std': [6.524902993968315, 5.279723733842663]}
2025-04-19 21:54:14,891 - INFO - {'windowsizes': [120, 60], 'p_values': [0.2009165268130214, 0.3326599702631938], 'cointegration_vectors': [(1.4077952405762926, -15.874970339533725), (1.1072162842463447, -4.028463037668946)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.6823475550393656, -2.364293261576788], 'adf_pvalues': [0.07714304130410975, 0.15206895791083752], 'residual_std': [0.983098732332728, 0.7942634995058306]}
2025-04-19 21:54:14,921 - INFO - {'windowsizes': [120, 60], 'p_values': [0.9104475612521409, 0.7700855455744688], 'cointegration_vectors': [(0.8441218246813778, -13.311058872949529), (0.3942432280559712, 4.093733082912269)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-0.36201639669840296, -1.447529511381967], 'adf_pvalues': [0.9162501303223298, 0.5592899012825354], 'residual_std': [1.1874574572300793, 0.8272772585167749]}
2025-04-19 21:54:14,945 - INFO - {'windowsizes': [120, 60], 'p_values': [0.7251203593471025, 0.7010137430888427], 'cointegration_vectors': [(0.265316209131031, -11.060867369099538), (0.2231735693795214, -1.8993428781158812)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.5833762925084456, -1.618732139955691], 'adf_pvalues': [0.49193855158084754, 0.47339405080874924], 'residual_std': [2.0991475518900544, 1.0561047214789867]}
2025-04-19 21:54:14,971 - INFO - {'windowsizes': [120, 60], 'p_values': [0.844796064001218, 0.5034674717170349], 'cointegration_vectors': [(0.167260757330824, -11.840356364190692), (0.08922204456233127, 3.1028562062700527)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.2311006419660289, -2.02883550084418], 'adf_pvalues': [0.660075997013742, 0.2740745778803305], 'residual_std': [1.4425651694018287, 0.755967118912444]}
2025-04-19 21:54:15,001 - INFO - {'windowsizes': [120, 60], 'p_values': [0.3709356626166347, 0.30805809365874925], 'cointegration_vectors': [(0.7458006394353667, 26.25866605751517), (1.0887398209429913, 16.331833699085312)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.3005728351586723, -2.4157458727153047], 'adf_pvalues': [0.17178328733802684, 0.13734148095132787], 'residual_std': [3.06659489102579, 1.375908684993279]}
2025-04-19 21:54:15,034 - INFO - {'windowsizes': [120, 60], 'p_values': [0.8428283886010777, 0.026535240272725635], 'cointegration_vectors': [(0.8665647851157657, 2.3935971034840864), (0.7370998771067416, 6.276624189117621)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.2515248781909007, -3.5319295047275845], 'adf_pvalues': [0.6510479267394729, 0.007203957599564659], 'residual_std': [3.5424714761734353, 1.0735771823766174]}
2025-04-19 21:54:15,065 - INFO - {'windowsizes': [120, 60], 'p_values': [0.8176820492176625, 0.7133257357583519], 'cointegration_vectors': [(19.66579382512617, 3.5454292463508175), (29.27695799471902, -12.867575380257186)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-1.3308815850755478, -1.605738874411438], 'adf_pvalues': [0.6149282304666563, 0.4807100655645282], 'residual_std': [3.8413429980323976, 3.364177765612813]}
2025-04-19 21:54:15,091 - INFO - {'windowsizes': [120, 60], 'p_values': [0.104343796383643, 0.14861137689961884], 'cointegration_vectors': [(0.9088769473103838, 15.328689156492302), (0.7965449923830438, 18.512239889715513)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-3.0143277584143298, -2.8262267737732047], 'adf_pvalues': [0.03357785980503359, 0.05462401723623121], 'residual_std': [1.8603518934040726, 1.5895223287208997]}
2025-04-19 21:54:16,912 - INFO - {'windowsizes': [120, 60], 'p_values': [0.4687574534212808, 0.7547267138072241], 'cointegration_vectors': [(1.4562758212952607, 9.946601067233816), (1.4688137598976285, 10.056110610242607)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.0652154547969754, -0.107934681622085], 'adf_pvalues': [0.2587296319051141, 0.948642451022179], 'residual_std': [1.5294285503294733, 1.8272017818856288]}
2025-04-19 21:54:16,946 - INFO - {'windowsizes': [120, 60], 'p_values': [0.19438425686871186, 0.09387356465006236], 'cointegration_vectors': [(-7.134941196284518, 29.406843340714286), (3.1064789294371606, 14.218694479468445)], 'date_ranges': ['2024-10-18 - 2025-04-11', '2025-01-16 - 2025-04-11'], 'adf_stats': [-2.7041838497794335, -3.0471194040488085], 'adf_pvalues': [0.07331707432521391, 0.030722247569886965], 'residual_std': [2.17955729162392, 1.0650364863429165]}
